D38B  E4 78     CPX $78 = 00                    A:40 X:40 Y:95 P:65 SP:FB PPU:  0, 00 CYC:0
D38D  20 8E F8  JSR $F88E                       A:40 X:40 Y:95 P:65 SP:FB PPU:  0, 00 CYC:0
F88E  30 07     BMI $F897                       A:40 X:40 Y:95 P:65 SP:F9 PPU:  0, 00 CYC:0
F890  90 05     BCC $F897                       A:40 X:40 Y:95 P:65 SP:F9 PPU:  0, 00 CYC:0
F892  D0 03     BNE $F897                       A:40 X:40 Y:95 P:65 SP:F9 PPU:  0, 00 CYC:0
F897  84 00     STY $00 = 40                    A:40 X:40 Y:95 P:65 SP:F9 PPU:  0, 00 CYC:0
F899  60        RTS                             A:40 X:40 Y:95 P:65 SP:F9 PPU:  0, 00 CYC:0
D390  C8        INY                             A:40 X:40 Y:95 P:65 SP:FB PPU:  0, 00 CYC:0
D391  A9 3F     LDA #$3F                        A:40 X:40 Y:96 P:E5 SP:FB PPU:  0, 00 CYC:0
D393  85 78     STA $78 = 00                    A:3F X:40 Y:96 P:65 SP:FB PPU:  0, 00 CYC:0
D395  20 9A F8  JSR $F89A                       A:3F X:40 Y:96 P:65 SP:FB PPU:  0, 00 CYC:0
F89A  B8        CLV                             A:3F X:40 Y:96 P:65 SP:F9 PPU:  0, 00 CYC:0
F89B  60        RTS                             A:3F X:40 Y:96 P:25 SP:F9 PPU:  0, 00 CYC:0
D398  E4 78     CPX $78 = 00                    A:3F X:40 Y:96 P:25 SP:FB PPU:  0, 00 CYC:0
D39A  20 9C F8  JSR $F89C                       A:3F X:40 Y:96 P:25 SP:FB PPU:  0, 00 CYC:0
F89C  F0 07     BEQ $F8A5                       A:3F X:40 Y:96 P:25 SP:F9 PPU:  0, 00 CYC:0
F89E  30 05     BMI $F8A5                       A:3F X:40 Y:96 P:25 SP:F9 PPU:  0, 00 CYC:0
F8A0  90 03     BCC $F8A5                       A:3F X:40 Y:96 P:25 SP:F9 PPU:  0, 00 CYC:0
F8A2  70 01     BVS $F8A5                       A:3F X:40 Y:96 P:25 SP:F9 PPU:  0, 00 CYC:0
F8A4  60        RTS                             A:3F X:40 Y:96 P:25 SP:F9 PPU:  0, 00 CYC:0
D39D  C8        INY                             A:3F X:40 Y:96 P:25 SP:FB PPU:  0, 00 CYC:0
D39E  A9 41     LDA #$41                        A:3F X:40 Y:97 P:A5 SP:FB PPU:  0, 00 CYC:0
D3A0  85 78     STA $78 = 00                    A:41 X:40 Y:97 P:25 SP:FB PPU:  0, 00 CYC:0
D3A2  E4 78     CPX $78 = 00                    A:41 X:40 Y:97 P:25 SP:FB PPU:  0, 00 CYC:0
D3A4  20 A8 F8  JSR $F8A8                       A:41 X:40 Y:97 P:25 SP:FB PPU:  0, 00 CYC:0
F8A8  F0 05     BEQ $F8AF                       A:41 X:40 Y:97 P:25 SP:F9 PPU:  0, 00 CYC:0
F8AA  10 03     BPL $F8AF                       A:41 X:40 Y:97 P:25 SP:F9 PPU:  0, 00 CYC:0
F8AF  84 00     STY $00 = 41                    A:41 X:40 Y:97 P:25 SP:F9 PPU:  0, 00 CYC:0
F8B1  60        RTS                             A:41 X:40 Y:97 P:25 SP:F9 PPU:  0, 00 CYC:0
D3A7  C8        INY                             A:41 X:40 Y:97 P:25 SP:FB PPU:  0, 00 CYC:0
D3A8  A9 00     LDA #$00                        A:41 X:40 Y:98 P:A5 SP:FB PPU:  0, 00 CYC:0
D3AA  85 78     STA $78 = 00                    A:00 X:40 Y:98 P:27 SP:FB PPU:  0, 00 CYC:0
D3AC  20 B2 F8  JSR $F8B2                       A:00 X:40 Y:98 P:27 SP:FB PPU:  0, 00 CYC:0
F8B2  A9 80     LDA #$80                        A:00 X:40 Y:98 P:27 SP:F9 PPU:  0, 00 CYC:0
F8B4  60        RTS                             A:80 X:40 Y:98 P:A5 SP:F9 PPU:  0, 00 CYC:0
D3AF  AA        TAX                             A:80 X:40 Y:98 P:A5 SP:FB PPU:  0, 00 CYC:0
D3B0  E4 78     CPX $78 = 00                    A:80 X:80 Y:98 P:A5 SP:FB PPU:  0, 00 CYC:0
D3B2  20 B5 F8  JSR $F8B5                       A:80 X:80 Y:98 P:A5 SP:FB PPU:  0, 00 CYC:0
F8B5  F0 05     BEQ $F8BC                       A:80 X:80 Y:98 P:A5 SP:F9 PPU:  0, 00 CYC:0
F8B7  10 03     BPL $F8BC                       A:80 X:80 Y:98 P:A5 SP:F9 PPU:  0, 00 CYC:0
F8B9  90 01     BCC $F8BC                       A:80 X:80 Y:98 P:A5 SP:F9 PPU:  0, 00 CYC:0
F8BB  60        RTS                             A:80 X:80 Y:98 P:A5 SP:F9 PPU:  0, 00 CYC:0
D3B5  C8        INY                             A:80 X:80 Y:98 P:A5 SP:FB PPU:  0, 00 CYC:0
D3B6  A9 80     LDA #$80                        A:80 X:80 Y:99 P:A5 SP:FB PPU:  0, 00 CYC:0
D3B8  85 78     STA $78 = 00                    A:80 X:80 Y:99 P:A5 SP:FB PPU:  0, 00 CYC:0
D3BA  E4 78     CPX $78 = 00                    A:80 X:80 Y:99 P:A5 SP:FB PPU:  0, 00 CYC:0
D3BC  20 BF F8  JSR $F8BF                       A:80 X:80 Y:99 P:A5 SP:FB PPU:  0, 00 CYC:0
F8BF  D0 05     BNE $F8C6                       A:80 X:80 Y:99 P:A5 SP:F9 PPU:  0, 00 CYC:0
F8C6  84 00     STY $00 = 80                    A:80 X:80 Y:99 P:A5 SP:F9 PPU:  0, 00 CYC:0
F8C8  60        RTS                             A:80 X:80 Y:99 P:A5 SP:F9 PPU:  0, 00 CYC:0
D3BF  C8        INY                             A:80 X:80 Y:99 P:A5 SP:FB PPU:  0, 00 CYC:0
D3C0  A9 81     LDA #$81                        A:80 X:80 Y:9A P:A5 SP:FB PPU:  0, 00 CYC:0
D3C2  85 78     STA $78 = 00                    A:81 X:80 Y:9A P:A5 SP:FB PPU:  0, 00 CYC:0
D3C4  E4 78     CPX $78 = 00                    A:81 X:80 Y:9A P:A5 SP:FB PPU:  0, 00 CYC:0
D3C6  20 C9 F8  JSR $F8C9                       A:81 X:80 Y:9A P:A5 SP:FB PPU:  0, 00 CYC:0
F8C9  B0 05     BCS $F8D0                       A:81 X:80 Y:9A P:A5 SP:F9 PPU:  0, 00 CYC:0
F8D0  84 00     STY $00 = 81                    A:81 X:80 Y:9A P:A5 SP:F9 PPU:  0, 00 CYC:0
F8D2  60        RTS                             A:81 X:80 Y:9A P:A5 SP:F9 PPU:  0, 00 CYC:0
D3C9  C8        INY                             A:81 X:80 Y:9A P:A5 SP:FB PPU:  0, 00 CYC:0
D3CA  A9 7F     LDA #$7F                        A:81 X:80 Y:9B P:A5 SP:FB PPU:  0, 00 CYC:0
D3CC  85 78     STA $78 = 00                    A:7F X:80 Y:9B P:25 SP:FB PPU:  0, 00 CYC:0
D3CE  E4 78     CPX $78 = 00                    A:7F X:80 Y:9B P:25 SP:FB PPU:  0, 00 CYC:0
D3D0  20 D3 F8  JSR $F8D3                       A:7F X:80 Y:9B P:A5 SP:FB PPU:  0, 00 CYC:0
F8D3  90 05     BCC $F8DA                       A:7F X:80 Y:9B P:A5 SP:F9 PPU:  0, 00 CYC:0
F8D5  F0 03     BEQ $F8DA                       A:7F X:80 Y:9B P:A5 SP:F9 PPU:  0, 00 CYC:0
F8D7  30 01     BMI $F8DA                       A:7F X:80 Y:9B P:A5 SP:F9 PPU:  0, 00 CYC:0
F8DA  84 00     STY $00 = 7F                    A:7F X:80 Y:9B P:A5 SP:F9 PPU:  0, 00 CYC:0
F8DC  60        RTS                             A:7F X:80 Y:9B P:A5 SP:F9 PPU:  0, 00 CYC:0
D3D3  C8        INY                             A:7F X:80 Y:9B P:A5 SP:FB PPU:  0, 00 CYC:0
D3D4  98        TYA                             A:7F X:80 Y:9C P:A5 SP:FB PPU:  0, 00 CYC:0
D3D5  AA        TAX                             A:9C X:80 Y:9C P:A5 SP:FB PPU:  0, 00 CYC:0
D3D6  A9 40     LDA #$40                        A:9C X:9C Y:9C P:A5 SP:FB PPU:  0, 00 CYC:0
D3D8  85 78     STA $78 = 00                    A:40 X:9C Y:9C P:25 SP:FB PPU:  0, 00 CYC:0
D3DA  20 DD F8  JSR $F8DD                       A:40 X:9C Y:9C P:25 SP:FB PPU:  0, 00 CYC:0
F8DD  24 01     BIT $01 = 00                    A:40 X:9C Y:9C P:25 SP:F9 PPU:  0, 00 CYC:0
F8DF  A0 40     LDY #$40                        A:40 X:9C Y:9C P:65 SP:F9 PPU:  0, 00 CYC:0
F8E1  60        RTS                             A:40 X:9C Y:40 P:65 SP:F9 PPU:  0, 00 CYC:0
D3DD  C4 78     CPY $78 = 00                    A:40 X:9C Y:40 P:65 SP:FB PPU:  0, 00 CYC:0
D3DF  20 E2 F8  JSR $F8E2                       A:40 X:9C Y:40 P:65 SP:FB PPU:  0, 00 CYC:0
F8E2  30 07     BMI $F8EB                       A:40 X:9C Y:40 P:65 SP:F9 PPU:  0, 00 CYC:0
F8E4  90 05     BCC $F8EB                       A:40 X:9C Y:40 P:65 SP:F9 PPU:  0, 00 CYC:0
F8E6  D0 03     BNE $F8EB                       A:40 X:9C Y:40 P:65 SP:F9 PPU:  0, 00 CYC:0
F8EB  86 00     STX $00 = 40                    A:40 X:9C Y:40 P:65 SP:F9 PPU:  0, 00 CYC:0
F8ED  60        RTS                             A:40 X:9C Y:40 P:65 SP:F9 PPU:  0, 00 CYC:0
D3E2  E8        INX                             A:40 X:9C Y:40 P:65 SP:FB PPU:  0, 00 CYC:0
D3E3  A9 3F     LDA #$3F                        A:40 X:9D Y:40 P:E5 SP:FB PPU:  0, 00 CYC:0
D3E5  85 78     STA $78 = 00                    A:3F X:9D Y:40 P:65 SP:FB PPU:  0, 00 CYC:0
D3E7  20 EE F8  JSR $F8EE                       A:3F X:9D Y:40 P:65 SP:FB PPU:  0, 00 CYC:0
F8EE  B8        CLV                             A:3F X:9D Y:40 P:65 SP:F9 PPU:  0, 00 CYC:0
F8EF  60        RTS                             A:3F X:9D Y:40 P:25 SP:F9 PPU:  0, 00 CYC:0
D3EA  C4 78     CPY $78 = 00                    A:3F X:9D Y:40 P:25 SP:FB PPU:  0, 00 CYC:0
D3EC  20 F0 F8  JSR $F8F0                       A:3F X:9D Y:40 P:25 SP:FB PPU:  0, 00 CYC:0
F8F0  F0 07     BEQ $F8F9                       A:3F X:9D Y:40 P:25 SP:F9 PPU:  0, 00 CYC:0
F8F2  30 05     BMI $F8F9                       A:3F X:9D Y:40 P:25 SP:F9 PPU:  0, 00 CYC:0
F8F4  90 03     BCC $F8F9                       A:3F X:9D Y:40 P:25 SP:F9 PPU:  0, 00 CYC:0
F8F6  70 01     BVS $F8F9                       A:3F X:9D Y:40 P:25 SP:F9 PPU:  0, 00 CYC:0
F8F8  60        RTS                             A:3F X:9D Y:40 P:25 SP:F9 PPU:  0, 00 CYC:0
D3EF  E8        INX                             A:3F X:9D Y:40 P:25 SP:FB PPU:  0, 00 CYC:0
D3F0  A9 41     LDA #$41                        A:3F X:9E Y:40 P:A5 SP:FB PPU:  0, 00 CYC:0
D3F2  85 78     STA $78 = 00                    A:41 X:9E Y:40 P:25 SP:FB PPU:  0, 00 CYC:0
D3F4  C4 78     CPY $78 = 00                    A:41 X:9E Y:40 P:25 SP:FB PPU:  0, 00 CYC:0
D3F6  20 FC F8  JSR $F8FC                       A:41 X:9E Y:40 P:25 SP:FB PPU:  0, 00 CYC:0
F8FC  F0 05     BEQ $F903                       A:41 X:9E Y:40 P:25 SP:F9 PPU:  0, 00 CYC:0
F8FE  10 03     BPL $F903                       A:41 X:9E Y:40 P:25 SP:F9 PPU:  0, 00 CYC:0
F903  86 00     STX $00 = 41                    A:41 X:9E Y:40 P:25 SP:F9 PPU:  0, 00 CYC:0
F905  60        RTS                             A:41 X:9E Y:40 P:25 SP:F9 PPU:  0, 00 CYC:0
D3F9  E8        INX                             A:41 X:9E Y:40 P:25 SP:FB PPU:  0, 00 CYC:0
D3FA  A9 00     LDA #$00                        A:41 X:9F Y:40 P:A5 SP:FB PPU:  0, 00 CYC:0
D3FC  85 78     STA $78 = 00                    A:00 X:9F Y:40 P:27 SP:FB PPU:  0, 00 CYC:0
D3FE  20 06 F9  JSR $F906                       A:00 X:9F Y:40 P:27 SP:FB PPU:  0, 00 CYC:0
F906  A0 80     LDY #$80                        A:00 X:9F Y:40 P:27 SP:F9 PPU:  0, 00 CYC:0
F908  60        RTS                             A:00 X:9F Y:80 P:A5 SP:F9 PPU:  0, 00 CYC:0
D401  C4 78     CPY $78 = 00                    A:00 X:9F Y:80 P:A5 SP:FB PPU:  0, 00 CYC:0
D403  20 09 F9  JSR $F909                       A:00 X:9F Y:80 P:A5 SP:FB PPU:  0, 00 CYC:0
F909  F0 05     BEQ $F910                       A:00 X:9F Y:80 P:A5 SP:F9 PPU:  0, 00 CYC:0
F90B  10 03     BPL $F910                       A:00 X:9F Y:80 P:A5 SP:F9 PPU:  0, 00 CYC:0
F90D  90 01     BCC $F910                       A:00 X:9F Y:80 P:A5 SP:F9 PPU:  0, 00 CYC:0
F90F  60        RTS                             A:00 X:9F Y:80 P:A5 SP:F9 PPU:  0, 00 CYC:0
D406  E8        INX                             A:00 X:9F Y:80 P:A5 SP:FB PPU:  0, 00 CYC:0
D407  A9 80     LDA #$80                        A:00 X:A0 Y:80 P:A5 SP:FB PPU:  0, 00 CYC:0
D409  85 78     STA $78 = 00                    A:80 X:A0 Y:80 P:A5 SP:FB PPU:  0, 00 CYC:0
D40B  C4 78     CPY $78 = 00                    A:80 X:A0 Y:80 P:A5 SP:FB PPU:  0, 00 CYC:0
D40D  20 13 F9  JSR $F913                       A:80 X:A0 Y:80 P:A5 SP:FB PPU:  0, 00 CYC:0
F913  D0 05     BNE $F91A                       A:80 X:A0 Y:80 P:A5 SP:F9 PPU:  0, 00 CYC:0
F91A  86 00     STX $00 = 80                    A:80 X:A0 Y:80 P:A5 SP:F9 PPU:  0, 00 CYC:0
F91C  60        RTS                             A:80 X:A0 Y:80 P:A5 SP:F9 PPU:  0, 00 CYC:0
D410  E8        INX                             A:80 X:A0 Y:80 P:A5 SP:FB PPU:  0, 00 CYC:0
D411  A9 81     LDA #$81                        A:80 X:A1 Y:80 P:A5 SP:FB PPU:  0, 00 CYC:0
D413  85 78     STA $78 = 00                    A:81 X:A1 Y:80 P:A5 SP:FB PPU:  0, 00 CYC:0
D415  C4 78     CPY $78 = 00                    A:81 X:A1 Y:80 P:A5 SP:FB PPU:  0, 00 CYC:0
D417  20 1D F9  JSR $F91D                       A:81 X:A1 Y:80 P:A5 SP:FB PPU:  0, 00 CYC:0
F91D  B0 05     BCS $F924                       A:81 X:A1 Y:80 P:A5 SP:F9 PPU:  0, 00 CYC:0
F924  86 00     STX $00 = 81                    A:81 X:A1 Y:80 P:A5 SP:F9 PPU:  0, 00 CYC:0
F926  60        RTS                             A:81 X:A1 Y:80 P:A5 SP:F9 PPU:  0, 00 CYC:0
D41A  E8        INX                             A:81 X:A1 Y:80 P:A5 SP:FB PPU:  0, 00 CYC:0
D41B  A9 7F     LDA #$7F                        A:81 X:A2 Y:80 P:A5 SP:FB PPU:  0, 00 CYC:0
D41D  85 78     STA $78 = 00                    A:7F X:A2 Y:80 P:25 SP:FB PPU:  0, 00 CYC:0
D41F  C4 78     CPY $78 = 00                    A:7F X:A2 Y:80 P:25 SP:FB PPU:  0, 00 CYC:0
D421  20 27 F9  JSR $F927                       A:7F X:A2 Y:80 P:A5 SP:FB PPU:  0, 00 CYC:0
F927  90 05     BCC $F92E                       A:7F X:A2 Y:80 P:A5 SP:F9 PPU:  0, 00 CYC:0
F929  F0 03     BEQ $F92E                       A:7F X:A2 Y:80 P:A5 SP:F9 PPU:  0, 00 CYC:0
F92B  30 01     BMI $F92E                       A:7F X:A2 Y:80 P:A5 SP:F9 PPU:  0, 00 CYC:0
F92E  86 00     STX $00 = 7F                    A:7F X:A2 Y:80 P:A5 SP:F9 PPU:  0, 00 CYC:0
F930  60        RTS                             A:7F X:A2 Y:80 P:A5 SP:F9 PPU:  0, 00 CYC:0
D424  E8        INX                             A:7F X:A2 Y:80 P:A5 SP:FB PPU:  0, 00 CYC:0
D425  8A        TXA                             A:7F X:A3 Y:80 P:A5 SP:FB PPU:  0, 00 CYC:0
D426  A8        TAY                             A:A3 X:A3 Y:80 P:A5 SP:FB PPU:  0, 00 CYC:0
D427  20 90 F9  JSR $F990                       A:A3 X:A3 Y:A3 P:A5 SP:FB PPU:  0, 00 CYC:0
F990  A2 55     LDX #$55                        A:A3 X:A3 Y:A3 P:A5 SP:F9 PPU:  0, 00 CYC:0
F992  A9 FF     LDA #$FF                        A:A3 X:55 Y:A3 P:25 SP:F9 PPU:  0, 00 CYC:0
F994  85 01     STA $01 = 00                    A:FF X:55 Y:A3 P:A5 SP:F9 PPU:  0, 00 CYC:0
F996  EA        NOP                             A:FF X:55 Y:A3 P:A5 SP:F9 PPU:  0, 00 CYC:0
F997  24 01     BIT $01 = 00                    A:FF X:55 Y:A3 P:A5 SP:F9 PPU:  0, 00 CYC:0
F999  38        SEC                             A:FF X:55 Y:A3 P:E5 SP:F9 PPU:  0, 00 CYC:0
F99A  A9 01     LDA #$01                        A:FF X:55 Y:A3 P:E5 SP:F9 PPU:  0, 00 CYC:0
F99C  60        RTS                             A:01 X:55 Y:A3 P:65 SP:F9 PPU:  0, 00 CYC:0
D42A  85 78     STA $78 = 00                    A:01 X:55 Y:A3 P:65 SP:FB PPU:  0, 00 CYC:0
D42C  46 78     LSR $78 = 00                    A:01 X:55 Y:A3 P:65 SP:FB PPU:  0, 00 CYC:0
D42E  A5 78     LDA $78 = 00                    A:01 X:55 Y:A3 P:67 SP:FB PPU:  0, 00 CYC:0
D430  20 9D F9  JSR $F99D                       A:00 X:55 Y:A3 P:67 SP:FB PPU:  0, 00 CYC:0
F99D  90 1B     BCC $F9BA                       A:00 X:55 Y:A3 P:67 SP:F9 PPU:  0, 00 CYC:0
F99F  D0 19     BNE $F9BA                       A:00 X:55 Y:A3 P:67 SP:F9 PPU:  0, 00 CYC:0
F9A1  30 17     BMI $F9BA                       A:00 X:55 Y:A3 P:67 SP:F9 PPU:  0, 00 CYC:0
F9A3  50 15     BVC $F9BA                       A:00 X:55 Y:A3 P:67 SP:F9 PPU:  0, 00 CYC:0
F9A5  C9 00     CMP #$00                        A:00 X:55 Y:A3 P:67 SP:F9 PPU:  0, 00 CYC:0
F9A7  D0 11     BNE $F9BA                       A:00 X:55 Y:A3 P:67 SP:F9 PPU:  0, 00 CYC:0
F9A9  B8        CLV                             A:00 X:55 Y:A3 P:67 SP:F9 PPU:  0, 00 CYC:0
F9AA  A9 AA     LDA #$AA                        A:00 X:55 Y:A3 P:27 SP:F9 PPU:  0, 00 CYC:0
F9AC  60        RTS                             A:AA X:55 Y:A3 P:A5 SP:F9 PPU:  0, 00 CYC:0
D433  C8        INY                             A:AA X:55 Y:A3 P:A5 SP:FB PPU:  0, 00 CYC:0
D434  85 78     STA $78 = 00                    A:AA X:55 Y:A4 P:A5 SP:FB PPU:  0, 00 CYC:0
D436  46 78     LSR $78 = 00                    A:AA X:55 Y:A4 P:A5 SP:FB PPU:  0, 00 CYC:0
D438  A5 78     LDA $78 = 00                    A:AA X:55 Y:A4 P:24 SP:FB PPU:  0, 00 CYC:0
D43A  20 AD F9  JSR $F9AD                       A:00 X:55 Y:A4 P:26 SP:FB PPU:  0, 00 CYC:0
F9AD  B0 0B     BCS $F9BA                       A:00 X:55 Y:A4 P:26 SP:F9 PPU:  0, 00 CYC:0
F9AF  F0 09     BEQ $F9BA                       A:00 X:55 Y:A4 P:26 SP:F9 PPU:  0, 00 CYC:0
F9BA  84 00     STY $00 = 55                    A:00 X:55 Y:A4 P:26 SP:F9 PPU:  0, 00 CYC:0
F9BC  60        RTS                             A:00 X:55 Y:A4 P:26 SP:F9 PPU:  0, 00 CYC:0
D43D  C8        INY                             A:00 X:55 Y:A4 P:26 SP:FB PPU:  0, 00 CYC:0
D43E  20 BD F9  JSR $F9BD                       A:00 X:55 Y:A5 P:A4 SP:FB PPU:  0, 00 CYC:0
F9BD  24 01     BIT $01 = 00                    A:00 X:55 Y:A5 P:A4 SP:F9 PPU:  0, 00 CYC:0
F9BF  38        SEC                             A:00 X:55 Y:A5 P:66 SP:F9 PPU:  0, 00 CYC:0
F9C0  A9 80     LDA #$80                        A:00 X:55 Y:A5 P:67 SP:F9 PPU:  0, 00 CYC:0
F9C2  60        RTS                             A:80 X:55 Y:A5 P:E5 SP:F9 PPU:  0, 00 CYC:0
D441  85 78     STA $78 = 00                    A:80 X:55 Y:A5 P:E5 SP:FB PPU:  0, 00 CYC:0
D443  06 78     ASL $78 = 00                    A:80 X:55 Y:A5 P:E5 SP:FB PPU:  0, 00 CYC:0
D445  A5 78     LDA $78 = 00                    A:80 X:55 Y:A5 P:66 SP:FB PPU:  0, 00 CYC:0
D447  20 C3 F9  JSR $F9C3                       A:00 X:55 Y:A5 P:66 SP:FB PPU:  0, 00 CYC:0
F9C3  90 1C     BCC $F9E1                       A:00 X:55 Y:A5 P:66 SP:F9 PPU:  0, 00 CYC:0
F9E1  84 00     STY $00 = 80                    A:00 X:55 Y:A5 P:66 SP:F9 PPU:  0, 00 CYC:0
F9E3  60        RTS                             A:00 X:55 Y:A5 P:66 SP:F9 PPU:  0, 00 CYC:0
D44A  C8        INY                             A:00 X:55 Y:A5 P:66 SP:FB PPU:  0, 00 CYC:0
D44B  85 78     STA $78 = 00                    A:00 X:55 Y:A6 P:E4 SP:FB PPU:  0, 00 CYC:0
D44D  06 78     ASL $78 = 00                    A:00 X:55 Y:A6 P:E4 SP:FB PPU:  0, 00 CYC:0
D44F  A5 78     LDA $78 = 00                    A:00 X:55 Y:A6 P:66 SP:FB PPU:  0, 00 CYC:0
D451  20 D4 F9  JSR $F9D4                       A:00 X:55 Y:A6 P:66 SP:FB PPU:  0, 00 CYC:0
F9D4  B0 0B     BCS $F9E1                       A:00 X:55 Y:A6 P:66 SP:F9 PPU:  0, 00 CYC:0
F9D6  F0 09     BEQ $F9E1                       A:00 X:55 Y:A6 P:66 SP:F9 PPU:  0, 00 CYC:0
F9E1  84 00     STY $00 = 00                    A:00 X:55 Y:A6 P:66 SP:F9 PPU:  0, 00 CYC:0
F9E3  60        RTS                             A:00 X:55 Y:A6 P:66 SP:F9 PPU:  0, 00 CYC:0
D454  C8        INY                             A:00 X:55 Y:A6 P:66 SP:FB PPU:  0, 00 CYC:0
D455  20 E4 F9  JSR $F9E4                       A:00 X:55 Y:A7 P:E4 SP:FB PPU:  0, 00 CYC:0
F9E4  24 01     BIT $01 = 00                    A:00 X:55 Y:A7 P:E4 SP:F9 PPU:  0, 00 CYC:0
F9E6  38        SEC                             A:00 X:55 Y:A7 P:A6 SP:F9 PPU:  0, 00 CYC:0
F9E7  A9 01     LDA #$01                        A:00 X:55 Y:A7 P:A7 SP:F9 PPU:  0, 00 CYC:0
F9E9  60        RTS                             A:01 X:55 Y:A7 P:25 SP:F9 PPU:  0, 00 CYC:0
D458  85 78     STA $78 = 00                    A:01 X:55 Y:A7 P:25 SP:FB PPU:  0, 00 CYC:0
D45A  66 78     ROR $78 = 00                    A:01 X:55 Y:A7 P:25 SP:FB PPU:  0, 00 CYC:0
D45C  A5 78     LDA $78 = 00                    A:01 X:55 Y:A7 P:A5 SP:FB PPU:  0, 00 CYC:0
D45E  20 EA F9  JSR $F9EA                       A:00 X:55 Y:A7 P:27 SP:FB PPU:  0, 00 CYC:0
F9EA  90 1C     BCC $FA08                       A:00 X:55 Y:A7 P:27 SP:F9 PPU:  0, 00 CYC:0
F9EC  F0 1A     BEQ $FA08                       A:00 X:55 Y:A7 P:27 SP:F9 PPU:  0, 00 CYC:0
FA08  84 00     STY $00 = 80                    A:00 X:55 Y:A7 P:27 SP:F9 PPU:  0, 00 CYC:0
FA0A  24 01     BIT $01 = 00                    A:00 X:55 Y:A7 P:27 SP:F9 PPU:  0, 00 CYC:0
FA0C  38        SEC                             A:00 X:55 Y:A7 P:A7 SP:F9 PPU:  0, 00 CYC:0
FA0D  A9 80     LDA #$80                        A:00 X:55 Y:A7 P:A7 SP:F9 PPU:  0, 00 CYC:0
FA0F  60        RTS                             A:80 X:55 Y:A7 P:A5 SP:F9 PPU:  0, 00 CYC:0
D461  C8        INY                             A:80 X:55 Y:A7 P:A5 SP:FB PPU:  0, 00 CYC:0
D462  85 78     STA $78 = 00                    A:80 X:55 Y:A8 P:A5 SP:FB PPU:  0, 00 CYC:0
D464  66 78     ROR $78 = 00                    A:80 X:55 Y:A8 P:A5 SP:FB PPU:  0, 00 CYC:0
D466  A5 78     LDA $78 = 00                    A:80 X:55 Y:A8 P:A4 SP:FB PPU:  0, 00 CYC:0
D468  20 FB F9  JSR $F9FB                       A:00 X:55 Y:A8 P:26 SP:FB PPU:  0, 00 CYC:0
F9FB  90 0B     BCC $FA08                       A:00 X:55 Y:A8 P:26 SP:F9 PPU:  0, 00 CYC:0
FA08  84 00     STY $00 = C0                    A:00 X:55 Y:A8 P:26 SP:F9 PPU:  0, 00 CYC:0
FA0A  24 01     BIT $01 = 00                    A:00 X:55 Y:A8 P:26 SP:F9 PPU:  0, 00 CYC:0
FA0C  38        SEC                             A:00 X:55 Y:A8 P:E6 SP:F9 PPU:  0, 00 CYC:0
FA0D  A9 80     LDA #$80                        A:00 X:55 Y:A8 P:E7 SP:F9 PPU:  0, 00 CYC:0
FA0F  60        RTS                             A:80 X:55 Y:A8 P:E5 SP:F9 PPU:  0, 00 CYC:0
D46B  C8        INY                             A:80 X:55 Y:A8 P:E5 SP:FB PPU:  0, 00 CYC:0
D46C  20 0A FA  JSR $FA0A                       A:80 X:55 Y:A9 P:E5 SP:FB PPU:  0, 00 CYC:0
FA0A  24 01     BIT $01 = 00                    A:80 X:55 Y:A9 P:E5 SP:F9 PPU:  0, 00 CYC:0
FA0C  38        SEC                             A:80 X:55 Y:A9 P:E5 SP:F9 PPU:  0, 00 CYC:0
FA0D  A9 80     LDA #$80                        A:80 X:55 Y:A9 P:E5 SP:F9 PPU:  0, 00 CYC:0
FA0F  60        RTS                             A:80 X:55 Y:A9 P:E5 SP:F9 PPU:  0, 00 CYC:0
D46F  85 78     STA $78 = 00                    A:80 X:55 Y:A9 P:E5 SP:FB PPU:  0, 00 CYC:0
